Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
ATL,Atlanta Hawks,82,242.7,42.6,91.2,.467,2.6,8.2,.313,40.0,83.0,.482,18.5,25.3,.731,15.7,30.5,46.2,25.9,9.7,3.9,15.3,21.6,106.2,Atlanta Hawks,82,19905,3492,7476,.467,210,671,.313,3282,6805,.482,1517,2074,.731,1288,2498,3786,2123,793,320,1255,1771,8711,Atlanta Hawks,82,19905,43.0,92.1,.467,2.6,8.3,.313,40.4,83.9,.482,18.7,25.6,.731,15.9,30.8,46.7,26.2,9.8,3.9,15.5,21.8,107.3,Atlanta Hawks,27.2,38,44,37,45,-1.50,0.35,-1.15,107.3,108.9,-1.6,97.8,.277,.090,.519,,,,.481,13.0,33.6,.203,,,,.497,13.2,68.3,.209,,,,Omni Coliseum,"511,803","12,483"
NJN,New Jersey Nets*,82,241.2,42.4,92.4,.458,2.7,8.2,.334,39.6,84.3,.470,17.9,24.5,.732,18.4,29.2,47.6,23.6,9.0,7.5,17.0,22.4,105.4,New Jersey Nets*,82,19780,3473,7580,.458,224,670,.334,3249,6910,.470,1471,2009,.732,1512,2392,3904,1937,736,615,1392,1834,8641,New Jersey Nets*,82,19780,43.0,93.9,.458,2.8,8.3,.334,40.2,85.6,.470,18.2,24.9,.732,18.7,29.6,48.3,24.0,9.1,7.6,17.2,22.7,107.0,New Jersey Nets*,25.6,40,42,36,46,-1.70,0.15,-1.54,107.0,108.7,-1.7,98.0,.265,.088,.510,,,,.473,14.1,39.1,.194,,,,.488,14.1,66.3,.247,,,,Brendan Byrne Arena,"517,356","12,618"
MIA,Miami Heat*,82,241.8,39.7,86.1,.461,3.1,9.2,.342,36.6,77.0,.475,22.4,28.4,.790,14.5,28.9,43.3,21.3,8.2,4.5,16.8,22.2,105.0,Miami Heat*,82,19830,3256,7061,.461,257,751,.342,2999,6310,.475,1839,2329,.790,1187,2366,3553,1749,670,373,1377,1819,8608,Miami Heat*,82,19830,40.3,87.5,.461,3.2,9.3,.342,37.2,78.2,.475,22.8,28.9,.790,14.7,29.3,44.0,21.7,8.3,4.6,17.1,22.5,106.7,Miami Heat*,24.4,38,44,30,52,-4.21,0.27,-3.94,106.7,110.9,-4.2,97.7,.330,.106,.532,,,,.479,14.6,33.0,.260,,,,.508,13.9,67.6,.235,,,,Miami Arena,"613,583","14,965"
MIL,Milwaukee Bucks,82,242.4,40.5,88.0,.460,4.5,12.3,.369,36.0,75.7,.475,19.5,25.7,.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105.0,Milwaukee Bucks,82,19880,3321,7216,.460,371,1005,.369,2950,6211,.475,1596,2104,.759,1297,2172,3469,2018,863,317,1350,1904,8609,Milwaukee Bucks,82,19880,42.0,91.2,.460,4.7,12.7,.369,37.3,78.5,.475,20.2,26.6,.759,16.4,27.5,43.8,25.5,10.9,4.0,17.1,24.1,108.8,Milwaukee Bucks,30.2,31,51,36,46,-1.71,0.26,-1.46,108.8,110.6,-1.8,95.5,.292,.139,.529,,,,.486,14.2,35.9,.221,,,,.514,15.3,65.0,.237,,,,Bradley Center,"635,515","15,500"
SAC,Sacramento Kings,82,241.8,40.8,87.7,.466,2.9,8.2,.353,37.9,79.4,.477,19.7,26.4,.747,12.9,28.7,41.6,23.9,8.9,7.5,16.6,21.5,104.3,Sacramento Kings,82,19830,3348,7189,.466,238,675,.353,3110,6514,.477,1615,2162,.747,1054,2354,3408,1957,727,618,1360,1763,8549,Sacramento Kings,82,19830,40.7,87.4,.466,2.9,8.2,.353,37.8,79.2,.477,19.6,26.3,.747,12.8,28.6,41.4,23.8,8.8,7.5,16.5,21.4,103.9,Sacramento Kings,25.1,29,53,26,56,-6.06,0.44,-5.63,103.9,109.9,-6.0,99.6,.301,.094,.525,,,,.482,14.3,28.5,.225,,,,.493,13.9,64.2,.233,,,,ARCO Arena (II),"697,574","17,014"
SAS,San Antonio Spurs*,82,241.2,41.2,86.5,.476,1.4,4.9,.292,39.7,81.5,.487,20.1,27.4,.736,15.0,31.1,46.1,24.5,8.9,7.4,16.0,21.9,104.0,San Antonio Spurs*,82,19780,3377,7090,.476,118,404,.292,3259,6686,.487,1652,2246,.736,1229,2552,3781,2010,729,608,1308,1799,8524,San Antonio Spurs*,82,19780,42.6,89.4,.476,1.5,5.1,.292,41.1,84.3,.487,20.8,28.3,.736,15.5,32.2,47.7,25.4,9.2,7.7,16.5,22.7,107.5,San Antonio Spurs*,27.3,47,35,50,32,3.32,-0.51,2.81,107.5,104.1,+3.4,96.2,.317,.057,.528,,,,.485,13.9,34.2,.233,,,,.469,13.5,69.8,.224,,,,HemisFair Arena,"658,337","16,057"
LAC,Los Angeles Clippers*,82,241.8,40.8,86.3,.473,1.8,6.1,.289,39.0,80.2,.487,19.5,27.1,.720,13.8,29.2,43.0,25.0,10.0,6.1,15.5,22.8,102.9,Los Angeles Clippers*,82,19830,3347,7076,.473,145,502,.289,3202,6574,.487,1601,2223,.720,1132,2393,3525,2053,824,498,1269,1873,8440,Los Angeles Clippers*,82,19830,42.0,88.7,.473,1.8,6.3,.289,40.2,82.4,.487,20.1,27.9,.720,14.2,30.0,44.2,25.7,10.3,6.2,15.9,23.5,105.8,Los Angeles Clippers*,27.3,45,37,44,38,1.07,0.03,1.10,105.8,104.7,+1.1,96.5,.314,.071,.524,,,,.483,13.6,31.6,.226,,,,.475,14.9,67.5,.244,,,,Los Angeles Memorial Sports Arena,"500,200","12,200"
WSB,Washington Bullets,82,242.1,41.0,89.0,.461,1.8,6.5,.272,39.2,82.5,.476,18.5,23.9,.778,13.0,28.6,41.6,24.5,8.7,5.1,15.3,22.6,102.4,Washington Bullets,82,19855,3364,7301,.461,146,537,.272,3218,6764,.476,1521,1956,.778,1069,2345,3414,2011,713,422,1254,1852,8395,Washington Bullets,82,19855,41.6,90.3,.461,1.8,6.6,.272,39.8,83.7,.476,18.8,24.2,.778,13.2,29.0,42.2,24.9,8.8,5.2,15.5,22.9,103.9,Washington Bullets,26.1,25,57,29,53,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,.268,.074,.514,,,,.471,13.3,28.9,.208,,,,.493,14.0,66.2,.235,,,,Capital Centre,"505,988","12,372"
HOU,Houston Rockets,82,242.4,39.9,84.1,.475,4.0,11.7,.343,35.9,72.4,.496,18.2,24.6,.738,13.1,29.7,42.8,25.1,8.0,7.0,16.8,21.6,102.0,Houston Rockets,82,19880,3273,6894,.475,329,959,.343,2944,5935,.496,1491,2020,.738,1074,2432,3506,2058,656,571,1378,1769,8366,Houston Rockets,82,19880,41.5,87.5,.475,4.2,12.2,.343,37.4,75.3,.496,18.9,25.6,.738,13.6,30.9,44.5,26.1,8.3,7.2,17.5,22.5,106.2,Houston Rockets,28.0,42,40,36,46,-1.72,-0.22,-1.94,106.2,108.0,-1.8,95.1,.293,.139,.537,,,,.499,15.0,30.9,.216,,,,.477,12.5,66.4,.209,,,,The Summit,"592,790","14,458"
PHI,Philadelphia 76ers,82,240.9,38.9,82.5,.471,2.8,8.3,.334,36.1,74.2,.487,21.4,27.6,.775,12.9,28.2,41.1,21.4,8.4,5.9,15.1,19.3,101.9,Philadelphia 76ers,82,19755,3187,6761,.471,227,680,.334,2960,6081,.487,1757,2267,.775,1058,2309,3367,1755,692,482,1238,1582,8358,Philadelphia 76ers,82,19755,41.3,87.6,.471,2.9,8.8,.334,38.4,78.8,.487,22.8,29.4,.775,13.7,29.9,43.6,22.7,9.0,6.2,16.0,20.5,108.3,Philadelphia 76ers,27.6,35,47,37,45,-1.27,-0.07,-1.34,108.3,109.7,-1.4,93.7,.335,.101,.539,,,,.488,13.8,30.9,.260,,,,.496,13.0,66.4,.192,,,,The Spectrum,"574,137","14,003"
NYK,New York Knicks*,82,242.1,40.4,84.7,.477,2.5,7.5,.325,37.9,77.2,.492,18.3,25.0,.734,14.5,30.4,44.8,26.0,7.7,4.7,15.1,23.2,101.6,New York Knicks*,82,19855,3312,6947,.477,201,618,.325,3111,6329,.492,1503,2049,.734,1185,2489,3674,2130,634,382,1242,1905,8328,New York Knicks*,82,19855,43.1,90.3,.477,2.6,8.0,.325,40.5,82.3,.492,19.5,26.6,.734,15.4,32.4,47.8,27.7,8.2,5.0,16.2,24.8,108.3,New York Knicks*,27.3,51,31,52,30,3.89,-0.22,3.67,108.3,104.2,+4.1,92.9,.295,.089,.531,,,,.491,13.7,34.6,.216,,,,.471,14.0,71.1,.248,,,,Madison Square Garden (IV),"726,608","17,722"
ORL,Orlando Magic,82,240.3,39.3,86.6,.453,2.4,7.4,.324,36.9,79.2,.466,20.6,27.7,.746,14.3,28.4,42.7,21.9,7.8,4.5,16.9,24.1,101.6,Orlando Magic,82,19705,3220,7102,.453,197,608,.324,3023,6494,.466,1693,2268,.746,1171,2329,3500,1792,643,367,1389,1977,8330,Orlando Magic,82,19705,40.0,88.2,.453,2.4,7.6,.324,37.6,80.7,.466,21.0,28.2,.746,14.5,28.9,43.5,22.3,8.0,4.6,17.3,24.6,103.5,Orlando Magic,26.6,21,61,23,59,-6.91,0.40,-6.52,103.5,110.5,-7.0,98.0,.319,.086,.514,,,,.467,14.6,32.4,.238,,,,.502,13.5,67.8,.260,,,,Orlando Arena,"621,191","15,151"
MIN,Minnesota Timberwolves,82,241.5,41.0,89.5,.458,1.5,4.8,.320,39.5,84.7,.466,16.8,22.6,.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5,Minnesota Timberwolves,82,19805,3366,7342,.458,126,394,.320,3240,6948,.466,1379,1857,.743,1167,2168,3335,2025,619,526,1157,1866,8237,Minnesota Timberwolves,82,19805,42.9,93.6,.458,1.6,5.0,.320,41.3,88.6,.466,17.6,23.7,.743,14.9,27.6,42.5,25.8,7.9,6.7,14.7,23.8,105.0,Minnesota Timberwolves,26.4,15,67,23,59,-7.05,0.20,-6.85,105.0,112.4,-7.4,95.1,.253,.054,.505,,,,.467,12.4,31.5,.188,,,,.497,13.0,62.3,.244,,,,Target Center,"769,035","18,757"
LAL,Los Angeles Lakers*,82,241.8,38.8,85.1,.456,1.5,5.4,.267,37.4,79.7,.469,21.3,27.8,.766,14.1,26.8,40.9,22.0,9.2,4.9,13.3,18.8,100.4,Los Angeles Lakers*,82,19830,3183,6977,.456,119,445,.267,3064,6532,.469,1744,2278,.766,1156,2196,3352,1803,756,400,1089,1543,8229,Los Angeles Lakers*,82,19830,41.7,91.3,.456,1.6,5.8,.267,40.1,85.5,.469,22.8,29.8,.766,15.1,28.7,43.9,23.6,9.9,5.2,14.3,20.2,107.7,Los Angeles Lakers*,28.3,43,39,38,44,-1.10,0.15,-0.95,107.7,108.9,-1.2,92.5,.327,.064,.516,,,,.465,12.0,32.7,.250,,,,.493,13.8,64.0,.187,,,,Great Western Forum,"699,240","17,055"
DEN,Denver Nuggets,82,241.2,39.8,90.0,.442,1.5,5.1,.301,38.2,84.9,.450,18.6,25.2,.738,16.5,28.7,45.1,18.9,9.4,5.6,17.6,24.2,99.7,Denver Nuggets,82,19780,3262,7380,.442,126,418,.301,3136,6962,.450,1526,2067,.738,1350,2352,3702,1553,773,461,1447,1984,8176,Denver Nuggets,82,19780,40.2,90.9,.442,1.6,5.1,.301,38.6,85.7,.450,18.8,25.4,.738,16.6,29.0,45.6,19.1,9.5,5.7,17.8,24.4,100.7,Denver Nuggets,25.7,24,58,21,61,-7.87,0.28,-7.59,100.7,108.6,-7.9,98.6,.280,.057,.493,,,,.451,14.9,34.8,.207,,,,.494,14.7,68.0,.279,,,,McNichols Sports Arena,"534,323","13,105"
DET,Detroit Pistons*,82,241.2,38.9,83.7,.465,2.0,6.4,.314,36.9,77.3,.477,19.1,25.7,.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9,Detroit Pistons*,82,19780,3191,6867,.465,165,526,.314,3026,6341,.477,1566,2108,.743,1210,2421,3631,1899,546,357,1212,1646,8113,Detroit Pistons*,82,19780,42.3,91.0,.465,2.2,7.0,.314,40.1,84.0,.477,20.7,27.9,.743,16.0,32.1,48.1,25.2,7.2,4.7,16.1,21.8,107.5,Detroit Pistons*,30.1,48,34,47,35,2.04,0.01,2.06,107.5,105.3,+2.2,91.6,.307,.077,.520,,,,.477,13.5,34.9,.228,,,,.468,12.5,68.5,.204,,,,The Palace of Auburn Hills,"879,614","21,454"
DAL,Dallas Mavericks,82,240.9,38.0,86.6,.439,3.3,9.7,.336,34.8,76.9,.452,18.3,24.4,.750,14.6,29.7,44.3,19.9,6.5,4.3,14.7,22.8,97.6,Dallas Mavericks,82,19755,3120,7104,.439,268,797,.336,2852,6307,.452,1499,1999,.750,1194,2439,3633,1630,536,349,1202,1867,8007,Dallas Mavericks,82,19755,40.2,91.4,.439,3.4,10.3,.336,36.7,81.2,.452,19.3,25.7,.750,15.4,31.4,46.8,21.0,6.9,4.5,15.5,24.0,103.0,Dallas Mavericks,28.2,22,60,21,61,-7.65,0.18,-7.47,103.0,111.1,-8.1,94.4,.281,.112,.501,,,,.458,13.1,31.2,.211,,,,.483,11.5,67.8,.259,,,,Reunion Arena,"634,380","15,473"
