Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
PHO,Phoenix Suns,82,240.6,43.3,89.0,.486,1.4,4.4,.331,41.9,84.7,.494,20.5,26.8,.764,13.6,29.0,42.6,28.4,8.2,4.3,17.2,24.9,108.5,Phoenix Suns,82,19730,3551,7302,.486,118,357,.331,3433,6945,.494,1681,2200,.764,1113,2379,3492,2332,675,353,1413,2045,8901,Phoenix Suns,82,19730,42.7,87.8,.486,1.4,4.3,.331,41.3,83.5,.494,20.2,26.4,.764,13.4,28.6,42.0,28.0,8.1,4.2,17.0,24.6,107.0,Phoenix Suns,27.5,28,54,30,52,-4.48,-0.33,-4.80,107.0,111.4,-4.4,101.2,.301,.049,.538,,,,.494,14.6,31.5,.230,,,,.507,13.4,68.3,.265,,,,Arizona Veterans Memorial Coliseum,"452,354","11,033"
SAC,Sacramento Kings,82,241.2,42.2,89.5,.471,1.8,5.5,.320,40.4,84.0,.481,21.9,28.3,.772,15.0,30.0,45.0,25.8,7.1,6.0,17.8,23.1,108.0,Sacramento Kings,82,19780,3458,7337,.471,144,450,.320,3314,6887,.481,1795,2324,.772,1232,2461,3693,2116,582,493,1457,1895,8855,Sacramento Kings,82,19780,41.6,88.2,.471,1.7,5.4,.320,39.8,82.8,.481,21.6,27.9,.772,14.8,29.6,44.4,25.4,7.0,5.9,17.5,22.8,106.5,Sacramento Kings,26.1,24,58,27,55,-5.76,-0.08,-5.84,106.5,112.1,-5.6,100.9,.317,.061,.530,,,,.481,14.8,33.7,.245,,,,.506,12.3,68.1,.237,,,,ARCO Arena (I),"423,653","10,333"
ATL,Atlanta Hawks*,82,241.2,42.0,86.6,.485,1.0,3.4,.301,41.0,83.2,.492,22.8,29.8,.767,15.0,29.0,44.0,25.1,7.7,6.5,14.9,25.0,107.9,Atlanta Hawks*,82,19780,3443,7102,.485,85,282,.301,3358,6820,.492,1873,2441,.767,1228,2379,3607,2062,635,537,1225,2050,8844,Atlanta Hawks*,82,19780,43.3,89.4,.485,1.1,3.6,.301,42.3,85.9,.492,23.6,30.7,.767,15.5,30.0,45.4,26.0,8.0,6.8,15.4,25.8,111.3,Atlanta Hawks*,26.8,50,32,51,31,3.60,0.42,4.02,111.3,107.6,+3.7,96.4,.344,.040,.541,,,,.491,13.0,34.3,.264,,,,.481,14.2,67.3,.280,,,,Omni Coliseum,"572,460","13,962"
GSW,Golden State Warriors,82,241.2,42.2,90.3,.468,1.1,3.8,.292,41.1,86.5,.475,21.4,26.9,.796,13.9,27.5,41.4,24.5,9.0,3.5,17.0,26.3,107.0,Golden State Warriors,82,19780,3463,7404,.468,91,312,.292,3372,7092,.475,1754,2204,.796,1140,2252,3392,2005,741,283,1395,2155,8771,Golden State Warriors,82,19780,41.4,88.4,.468,1.1,3.7,.292,40.3,84.7,.475,20.9,26.3,.796,13.6,26.9,40.5,23.9,8.8,3.4,16.7,25.7,104.7,Golden State Warriors,25.4,20,62,21,61,-8.32,-0.06,-8.38,104.7,112.9,-8.2,101.6,.298,.042,.524,,,,.474,14.3,31.2,.237,,,,.511,14.4,65.1,.283,,,,Oakland-Alameda County Coliseum Arena,"440,294","10,739"
MIL,Milwaukee Bucks*,82,241.2,41.0,86.3,.475,1.6,5.0,.324,39.4,81.3,.485,22.3,28.8,.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1,Milwaukee Bucks*,82,19780,3366,7079,.475,133,410,.324,3233,6669,.485,1832,2364,.775,1117,2335,3452,2194,671,380,1275,1989,8697,Milwaukee Bucks*,82,19780,41.9,88.0,.475,1.7,5.1,.324,40.2,82.9,.485,22.8,29.4,.775,13.9,29.0,42.9,27.3,8.3,4.7,15.9,24.7,108.2,Milwaukee Bucks*,28.6,42,40,42,40,0.54,0.68,1.21,108.2,107.6,+0.6,97.6,.334,.058,.536,,,,.485,13.6,31.8,.259,,,,.483,14.2,66.6,.259,,,,MECCA Arena,"441,615","10,771"
PHI,Philadelphia 76ers,82,242.7,39.2,82.7,.474,1.9,5.7,.323,37.3,77.0,.485,25.5,33.3,.764,14.9,28.1,43.0,23.1,8.2,5.7,17.5,22.8,105.7,Philadelphia 76ers,82,19905,3214,6785,.474,152,471,.323,3062,6314,.485,2087,2731,.764,1219,2307,3526,1897,672,465,1433,1866,8667,Philadelphia 76ers,82,19905,40.4,85.2,.474,1.9,5.9,.323,38.4,79.3,.485,26.2,34.3,.764,15.3,29.0,44.3,23.8,8.4,5.8,18.0,23.4,108.8,Philadelphia 76ers,27.2,36,46,37,45,-1.44,0.65,-0.79,108.8,110.3,-1.5,96.0,.403,.069,.543,,,,.485,15.2,35.4,.308,,,,.506,13.8,67.5,.232,,,,The Spectrum,"505,245","12,323"
WSB,Washington Bullets*,82,242.4,40.9,87.4,.468,0.4,1.7,.210,40.6,85.7,.473,23.3,30.2,.773,15.0,28.0,43.0,22.9,8.5,6.1,16.9,23.4,105.5,Washington Bullets*,82,19880,3355,7164,.468,29,138,.210,3326,7026,.473,1914,2476,.773,1229,2297,3526,1875,698,502,1384,1922,8653,Washington Bullets*,82,19880,41.3,88.1,.468,0.4,1.7,.210,40.9,86.5,.473,23.6,30.5,.773,15.1,28.3,43.4,23.1,8.6,6.2,17.0,23.6,106.5,Washington Bullets*,26.6,38,44,39,43,-0.77,0.61,-0.16,106.5,107.2,-0.7,98.1,.346,.019,.524,,,,.470,14.4,34.2,.267,,,,.487,14.4,65.2,.231,,,,Capital Centre,"433,376","10,570"
NYK,New York Knicks*,82,241.5,41.0,88.2,.465,2.2,6.9,.316,38.8,81.3,.478,21.3,28.1,.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5,New York Knicks*,82,19805,3363,7232,.465,179,567,.316,3184,6665,.478,1750,2306,.759,1286,2194,3480,2012,789,445,1518,2361,8655,New York Knicks*,82,19805,41.1,88.5,.465,2.2,6.9,.316,38.9,81.5,.478,21.4,28.2,.759,15.7,26.8,42.6,24.6,9.7,5.4,18.6,28.9,105.9,New York Knicks*,25.3,38,44,40,42,-0.49,0.63,0.14,105.9,106.4,-0.5,99.1,.319,.078,.525,,,,.477,15.5,36.0,.242,,,,.486,17.0,65.5,.324,,,,Madison Square Garden (IV),"586,752","14,311"
CHI,Chicago Bulls*,82,242.1,41.9,85.5,.490,0.7,3.0,.230,41.2,82.6,.499,20.5,27.1,.759,14.3,30.0,44.3,26.2,8.7,5.8,15.4,22.5,105.0,Chicago Bulls*,82,19855,3434,7015,.490,56,243,.230,3378,6772,.499,1685,2221,.759,1170,2459,3629,2149,712,475,1263,1849,8609,Chicago Bulls*,82,19855,43.5,88.8,.490,0.7,3.1,.230,42.8,85.7,.499,21.3,28.1,.759,14.8,31.1,46.0,27.2,9.0,6.0,16.0,23.4,109.0,Chicago Bulls*,25.5,50,32,50,32,3.40,0.35,3.76,109.0,105.5,+3.5,95.5,.317,.035,.539,,,,.494,13.6,34.0,.240,,,,.478,13.5,70.6,.240,,,,Chicago Stadium,"740,411","18,059"
IND,Indiana Pacers,82,240.3,41.9,87.2,.480,2.0,5.9,.336,39.9,81.3,.491,18.9,24.2,.780,13.1,30.0,43.1,24.1,7.5,4.2,16.1,24.9,104.6,Indiana Pacers,82,19705,3436,7154,.480,163,485,.336,3273,6669,.491,1546,1982,.780,1078,2457,3535,1977,619,345,1318,2038,8581,Indiana Pacers,82,19705,42.7,88.9,.480,2.0,6.0,.336,40.7,82.9,.491,19.2,24.6,.780,13.4,30.5,43.9,24.6,7.7,4.3,16.4,25.3,106.6,Indiana Pacers,25.7,38,44,39,43,-0.79,0.62,-0.18,106.6,107.4,-0.8,98.0,.277,.068,.535,,,,.492,14.1,30.1,.216,,,,.481,13.5,67.9,.263,,,,Market Square Arena,"502,244","12,250"
CLE,Cleveland Cavaliers*,82,241.2,40.4,82.4,.490,1.5,4.1,.378,38.9,78.3,.496,22.1,29.7,.744,12.4,27.9,40.3,25.2,8.9,6.4,17.5,22.4,104.5,Cleveland Cavaliers*,82,19780,3313,6755,.490,127,336,.378,3186,6419,.496,1813,2438,.744,1015,2289,3304,2070,733,526,1439,1836,8566,Cleveland Cavaliers*,82,19780,41.3,84.2,.490,1.6,4.2,.378,39.7,80.0,.496,22.6,30.4,.744,12.7,28.5,41.2,25.8,9.1,6.6,17.9,22.9,106.8,Cleveland Cavaliers*,24.6,42,40,43,39,0.76,0.52,1.28,106.8,106.0,+0.8,97.3,.361,.050,.547,,,,.500,15.5,31.0,.268,,,,.485,15.2,66.4,.227,,,,Coliseum at Richfield,"504,847","12,313"
NJN,New Jersey Nets,82,241.2,39.1,83.6,.468,1.7,5.5,.301,37.5,78.1,.480,20.5,28.1,.729,13.1,27.6,40.7,21.9,8.9,4.7,18.3,24.9,100.4,New Jersey Nets,82,19780,3208,6857,.468,137,455,.301,3071,6402,.480,1682,2308,.729,1075,2262,3337,1795,727,385,1503,2042,8235,New Jersey Nets,82,19780,39.5,84.4,.468,1.7,5.6,.301,37.8,78.8,.480,20.7,28.4,.729,13.2,27.8,41.1,22.1,8.9,4.7,18.5,25.1,101.4,New Jersey Nets,26.7,19,63,21,61,-8.11,1.13,-6.98,101.4,109.6,-8.2,98.6,.337,.066,.523,,,,.478,16.0,30.4,.245,,,,.506,15.2,68.6,.274,,,,Brendan Byrne Arena,"476,054","11,611"
LAC,Los Angeles Clippers,82,241.5,38.9,87.7,.443,1.0,3.9,.249,37.9,83.9,.452,20.0,28.1,.713,14.5,28.7,43.2,23.0,8.8,6.3,18.7,23.3,98.8,Los Angeles Clippers,82,19805,3190,7194,.443,79,317,.249,3111,6877,.452,1644,2305,.713,1191,2350,3541,1885,721,520,1534,1908,8103,Los Angeles Clippers,82,19805,38.3,86.5,.443,0.9,3.8,.249,37.4,82.7,.452,19.8,27.7,.713,14.3,28.2,42.6,22.7,8.7,6.2,18.4,22.9,97.4,Los Angeles Clippers,26.2,17,65,16,66,-10.32,0.07,-10.24,97.4,107.6,-10.2,100.8,.320,.044,.494,,,,.449,15.7,30.9,.229,,,,.486,14.8,65.4,.244,,,,Los Angeles Memorial Sports Arena,"345,589","8,429"
