Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
LAL,Los Angeles Lakers,82,242.7,40.7,88.4,.461,10.0,29.1,.345,30.7,59.3,.517,16.6,23.3,.714,10.7,35.7,46.4,23.8,7.7,4.7,15.8,21.2,108.1,Los Angeles Lakers,82,19905,3338,7248,.461,822,2384,.345,2516,4864,.517,1364,1910,.714,876,2927,3803,1949,633,388,1295,1736,8862,Los Angeles Lakers,82,19905,40.1,87.1,.461,9.9,28.6,.345,30.2,58.4,.517,16.4,23.0,.714,10.5,35.2,45.7,23.4,7.6,4.7,15.6,20.9,106.5,Los Angeles Lakers,23.7,35,47,37,45,-1.55,0.11,-1.44,106.5,108.0,-1.5,100.3,.264,.329,.548,,,,.517,13.8,23.6,.188,,,,.514,12.5,77.7,.190,,,,STAPLES Center,"776,327","18,935",Los Angeles Lakers,82,19905,.461,12.4,,,,,,,,.671,.321,.168,.086,.096,.329,,,,,,,,.517,.670,.390,.354,.378,.345,,,,,,,,.492,.865,,,,,,,,.059,385,,,,,,,,.299,1253,,,,,,,,.159,.372,,,,,,,,17,0
OKC,Oklahoma City Thunder*,82,241.8,39.9,88.1,.453,10.7,30.4,.354,29.1,57.7,.505,17.3,24.2,.716,12.5,32.6,45.1,21.3,9.1,5.0,14.0,20.2,107.9,Oklahoma City Thunder*,82,19830,3271,7221,.453,881,2491,.354,2390,4730,.505,1421,1985,.716,1024,2671,3695,1750,743,412,1147,1653,8844,Oklahoma City Thunder*,82,19830,40.9,90.4,.453,11.0,31.2,.354,29.9,59.2,.505,17.8,24.8,.716,12.8,33.4,46.2,21.9,9.3,5.2,14.4,20.7,110.7,Oklahoma City Thunder*,27.3,48,34,50,32,3.41,0.00,3.42,110.7,107.2,+3.5,96.7,.275,.345,.546,,,,.514,12.4,27.7,.197,,,,.525,14.7,77.4,.193,,,,Chesapeake Energy Arena,"746,322","18,203",Oklahoma City Thunder*,82,19830,.453,13.2,,,,,,,,.655,.315,.096,.105,.138,.345,,,,,,,,.505,.639,.367,.404,.375,.354,,,,,,,,.426,.831,,,,,,,,.067,408,,,,,,,,.272,1082,,,,,,,,.239,.372,,,,,,,,21,0
WAS,Washington Wizards*,82,242.1,39.9,85.6,.467,9.9,26.5,.375,30.0,59.1,.508,16.8,21.8,.772,10.0,33.1,43.1,25.2,7.9,4.3,14.6,21.3,106.6,Washington Wizards*,82,19855,3275,7018,.467,814,2173,.375,2461,4845,.508,1378,1786,.772,823,2713,3536,2065,645,353,1196,1746,8742,Washington Wizards*,82,19855,41.0,87.8,.467,10.2,27.2,.375,30.8,60.6,.508,17.2,22.3,.772,10.3,33.9,44.2,25.8,8.1,4.4,15.0,21.8,109.3,Washington Wizards*,26.9,43,39,43,39,0.59,-0.06,0.53,109.3,108.7,+0.6,96.6,.254,.310,.560,,,,.525,13.3,23.5,.196,,,,.522,13.6,77.1,.212,,,,Capital One Arena,"739,302","18,032",Washington Wizards*,82,19855,.467,13.4,,,,,,,,.690,.243,.159,.139,.149,.310,,,,,,,,.508,.673,.418,.436,.405,.375,,,,,,,,.548,.880,,,,,,,,.042,248,,,,,,,,.252,1008,,,,,,,,.192,.376,,,,,,,,17,0
BRK,Brooklyn Nets,82,242.1,38.2,86.8,.441,12.7,35.7,.356,25.5,51.1,.500,17.4,22.6,.772,9.7,34.8,44.4,23.7,6.2,4.8,15.2,20.6,106.6,Brooklyn Nets,82,19855,3136,7114,.441,1041,2924,.356,2095,4190,.500,1428,1850,.772,792,2852,3644,1941,512,390,1245,1688,8741,Brooklyn Nets,82,19855,38.3,87.0,.441,12.7,35.7,.356,25.6,51.2,.500,17.5,22.6,.772,9.7,34.9,44.6,23.7,6.3,4.8,15.2,20.6,106.9,Brooklyn Nets,25.1,28,54,31,51,-3.74,0.07,-3.67,106.9,110.6,-3.7,98.9,.260,.411,.551,,,,.514,13.6,21.0,.201,,,,.517,11.0,77.0,.201,,,,Barclays Center,"640,010","15,376",Brooklyn Nets,82,19855,.441,13.7,,,,,,,,.589,.269,.175,.083,.062,.411,,,,,,,,.500,.643,.379,.400,.354,.356,,,,,,,,.507,.844,,,,,,,,.043,269,,,,,,,,.287,1098,,,,,,,,.201,.376,,,,,,,,13,1
MIL,Milwaukee Bucks*,82,241.8,39.7,83.0,.478,8.8,24.7,.355,31.0,58.3,.531,18.3,23.4,.783,8.4,31.5,39.8,23.2,8.8,5.4,13.8,21.4,106.5,Milwaukee Bucks*,82,19830,3257,6807,.478,718,2024,.355,2539,4783,.531,1499,1915,.783,688,2579,3267,1905,722,443,1135,1752,8731,Milwaukee Bucks*,82,19830,41.0,85.6,.478,9.0,25.4,.355,31.9,60.1,.531,18.8,24.1,.783,8.7,32.4,41.1,24.0,9.1,5.6,14.3,22.0,109.8,Milwaukee Bucks*,25.9,44,38,40,42,-0.30,-0.15,-0.45,109.8,110.1,-0.3,96.3,.281,.297,.571,,,,.531,12.9,20.4,.220,,,,.528,14.2,75.9,.220,,,,BMO Harris Bradley Center,"685,303","16,856",Milwaukee Bucks*,82,19830,.478,12.4,,,,,,,,.703,.310,.152,.114,.127,.297,,,,,,,,.531,.685,.373,.463,.406,.355,,,,,,,,.501,.883,,,,,,,,.068,419,,,,,,,,.279,1065,,,,,,,,.263,.405,,,,,,,,12,0
IND,Indiana Pacers*,82,240.9,40.8,86.4,.472,9.0,24.5,.369,31.8,61.9,.513,14.9,19.2,.779,9.6,32.7,42.3,22.2,8.8,4.1,13.3,18.8,105.6,Indiana Pacers*,82,19755,3345,7083,.472,741,2010,.369,2604,5073,.513,1225,1573,.779,788,2684,3472,1819,721,340,1088,1544,8656,Indiana Pacers*,82,19755,42.3,89.6,.472,9.4,25.4,.369,32.9,64.2,.513,15.5,19.9,.779,10.0,34.0,43.9,23.0,9.1,4.3,13.8,19.5,109.5,Indiana Pacers*,26.2,48,34,45,37,1.38,-0.20,1.18,109.5,108.1,+1.4,96.0,.222,.284,.557,,,,.525,12.3,22.7,.173,,,,.527,14.2,76.2,.174,,,,Bankers Life Fieldhouse,"658,119","16,052",Indiana Pacers*,82,19755,.472,13.0,,,,,,,,.716,.293,.136,.096,.191,.284,,,,,,,,.513,.638,.420,.449,.422,.369,,,,,,,,.465,.819,,,,,,,,.041,250,,,,,,,,.294,1168,,,,,,,,.220,.425,,,,,,,,21,0
POR,Portland Trail Blazers*,82,240.9,39.3,87.0,.452,10.3,28.1,.366,29.0,58.8,.493,16.7,20.9,.800,10.2,35.3,45.5,19.5,7.0,5.2,13.5,19.5,105.6,Portland Trail Blazers*,82,19755,3222,7132,.452,845,2308,.366,2377,4824,.493,1372,1715,.800,835,2893,3728,1599,573,423,1109,1599,8661,Portland Trail Blazers*,82,19755,40.6,89.8,.452,10.6,29.1,.366,29.9,60.7,.493,17.3,21.6,.800,10.5,36.4,46.9,20.1,7.2,5.3,14.0,20.1,109.1,Portland Trail Blazers*,25.6,49,33,48,34,2.60,0.00,2.60,109.1,106.4,+2.7,96.5,.240,.324,.549,,,,.511,12.3,23.3,.192,,,,.503,11.7,79.1,.193,,,,Moda Center,"795,750","19,409",Portland Trail Blazers*,82,19755,.452,13.0,,,,,,,,.676,.283,.155,.111,.127,.324,,,,,,,,.493,.609,.383,.434,.418,.366,,,,,,,,.416,.721,,,,,,,,.039,246,,,,,,,,.266,998,,,,,,,,.175,.386,,,,,,,,4,0
NYK,New York Knicks,82,241.8,40.7,87.7,.464,8.2,23.3,.352,32.5,64.4,.504,14.9,19.0,.787,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5,New York Knicks,82,19830,3334,7193,.464,673,1914,.352,2661,5279,.504,1225,1557,.787,859,2752,3611,1912,552,421,1208,1682,8566,New York Knicks,82,19830,41.7,89.9,.464,8.4,23.9,.352,33.3,66.0,.504,15.3,19.5,.787,10.7,34.4,45.1,23.9,6.9,5.3,15.1,21.0,107.1,New York Knicks,26.3,29,53,32,50,-3.56,0.03,-3.53,107.1,110.7,-3.6,96.8,.216,.266,.544,,,,.510,13.3,24.1,.170,,,,.522,12.1,76.7,.208,,,,Madison Square Garden (IV),"792,608","19,332",New York Knicks,82,19830,.464,12.7,,,,,,,,.734,.278,.156,.140,.159,.266,,,,,,,,.504,.656,.398,.442,.399,.352,,,,,,,,.499,.869,,,,,,,,.040,259,,,,,,,,.276,1119,,,,,,,,.194,.406,,,,,,,,20,0
UTA,Utah Jazz*,82,240.9,38.3,82.9,.462,10.8,29.6,.366,27.5,53.3,.515,16.8,21.5,.779,9.0,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1,Utah Jazz*,82,19755,3139,6797,.462,887,2425,.366,2252,4372,.515,1375,1766,.779,740,2807,3547,1839,708,420,1205,1608,8540,Utah Jazz*,82,19755,39.8,86.3,.462,11.3,30.8,.366,28.6,55.5,.515,17.5,22.4,.779,9.4,35.6,45.0,23.3,9.0,5.3,15.3,20.4,108.4,Utah Jazz*,26.7,48,34,53,29,4.30,0.17,4.47,108.4,103.9,+4.5,95.7,.260,.357,.564,,,,.527,13.7,21.5,.202,,,,.506,14.0,79.8,.190,,,,Vivint Smart Home Arena,"734,806","17,922",Utah Jazz*,82,19755,.462,13.2,,,,,,,,.643,.284,.151,.100,.108,.357,,,,,,,,.515,.674,.370,.398,.408,.366,,,,,,,,.500,.805,,,,,,,,.069,434,,,,,,,,.273,994,,,,,,,,.268,.418,,,,,,,,14,0
BOS,Boston Celtics*,82,241.5,38.3,85.1,.450,11.5,30.4,.377,26.9,54.7,.491,16.0,20.7,.771,9.4,35.1,44.5,22.5,7.4,4.5,14.0,19.7,104.0,Boston Celtics*,82,19805,3141,6975,.450,939,2492,.377,2202,4483,.491,1308,1697,.771,767,2878,3645,1842,604,373,1149,1618,8529,Boston Celtics*,82,19805,39.6,88.0,.450,11.8,31.4,.377,27.8,56.6,.491,16.5,21.4,.771,9.7,36.3,46.0,23.2,7.6,4.7,14.5,20.4,107.6,Boston Celtics*,24.7,55,27,51,31,3.59,-0.35,3.23,107.6,103.9,+3.7,96.0,.243,.357,.552,,,,.518,13.0,21.5,.188,,,,.495,13.0,78.4,.191,,,,TD Garden,"763,584","18,624",Boston Celtics*,82,19805,.450,13.7,,,,,,,,.643,.259,.158,.106,.120,.357,,,,,,,,.491,.628,.364,.419,.426,.377,,,,,,,,.490,.813,,,,,,,,.047,274,,,,,,,,.261,935,,,,,,,,.213,.408,,,,,,,,18,0
PHO,Phoenix Suns,82,240.3,38.5,87.1,.442,9.3,27.9,.334,29.1,59.2,.492,17.7,23.9,.741,10.3,33.9,44.1,21.3,6.9,4.5,15.7,22.0,103.9,Phoenix Suns,82,19705,3153,7141,.442,763,2286,.334,2390,4855,.492,1453,1962,.741,842,2776,3618,1743,569,370,1289,1807,8522,Phoenix Suns,82,19705,38.3,86.7,.442,9.3,27.8,.334,29.0,59.0,.492,17.7,23.8,.741,10.2,33.7,43.9,21.2,6.9,4.5,15.7,22.0,103.5,Phoenix Suns,23.7,21,61,19,63,-9.37,0.57,-8.80,103.5,112.9,-9.4,100.3,.275,.320,.532,,,,.495,13.9,22.5,.203,,,,.533,11.9,76.5,.212,,,,Talking Stick Resort Arena,"690,576","16,843",Phoenix Suns,82,19705,.442,12.5,,,,,,,,.680,.313,.145,.115,.107,.320,,,,,,,,.492,.618,.387,.399,.369,.334,,,,,,,,.467,.823,,,,,,,,.063,387,,,,,,,,.293,1079,,,,,,,,.209,.366,,,,,,,,16,0
DET,Detroit Pistons,82,241.5,39.1,86.9,.450,10.8,28.9,.373,28.3,58.0,.488,14.7,19.8,.745,10.1,33.6,43.7,22.8,7.7,3.9,13.4,18.4,103.8,Detroit Pistons,82,19805,3208,7129,.450,886,2373,.373,2322,4756,.488,1207,1621,.745,830,2756,3586,1868,628,317,1102,1508,8509,Detroit Pistons,82,19805,40.4,89.8,.450,11.2,29.9,.373,29.2,59.9,.488,15.2,20.4,.745,10.5,34.7,45.2,23.5,7.9,4.0,13.9,19.0,107.2,Detroit Pistons,25.9,39,43,41,41,-0.15,-0.11,-0.26,107.2,107.3,-0.1,96.2,.227,.333,.543,,,,.512,12.3,22.7,.169,,,,.524,13.7,78.5,.172,,,,Little Caesars Arena,"713,945","17,413",Detroit Pistons,82,19805,.450,13.1,,,,,,,,.667,.260,.185,.107,.116,.333,,,,,,,,.488,.657,.346,.433,.388,.373,,,,,,,,.465,.889,,,,,,,,.044,271,,,,,,,,.280,1047,,,,,,,,.227,.392,,,,,,,,19,1
MIA,Miami Heat*,82,243.0,38.8,85.3,.455,11.0,30.6,.360,27.8,54.8,.508,14.7,19.5,.755,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4,Miami Heat*,82,19930,3184,6997,.455,903,2506,.360,2281,4491,.508,1209,1601,.755,763,2801,3564,1862,620,437,1178,1648,8480,Miami Heat*,82,19930,40.1,88.1,.455,11.4,31.6,.360,28.7,56.6,.508,15.2,20.2,.755,9.6,35.3,44.9,23.5,7.8,5.5,14.8,20.8,106.8,Miami Heat*,26.5,44,38,42,40,0.48,-0.33,0.15,106.8,106.3,+0.5,95.6,.229,.358,.551,,,,.520,13.3,21.5,.173,,,,.507,13.1,79.0,.215,,,,AmericanAirlines Arena,"804,850","19,630",Miami Heat*,82,19930,.455,13.2,,,,,,,,.642,.280,.163,.095,.104,.358,,,,,,,,.508,.657,.416,.383,.366,.360,,,,,,,,.457,.908,,,,,,,,.053,336,,,,,,,,.268,1067,,,,,,,,.256,.388,,,,,,,,18,0
ORL,Orlando Magic,82,240.6,38.8,85.9,.452,10.3,29.3,.351,28.5,56.5,.504,15.5,20.5,.757,8.8,32.8,41.6,23.4,7.6,4.9,14.5,19.3,103.4,Orlando Magic,82,19730,3182,7042,.452,844,2405,.351,2338,4637,.504,1271,1678,.757,722,2692,3414,1921,622,400,1192,1579,8479,Orlando Magic,82,19730,39.5,87.4,.452,10.5,29.8,.351,29.0,57.5,.504,15.8,20.8,.757,9.0,33.4,42.4,23.8,7.7,5.0,14.8,19.6,105.2,Orlando Magic,25.6,25,57,28,54,-4.82,-0.10,-4.92,105.2,110.1,-4.9,98.1,.238,.342,.545,,,,.512,13.3,20.0,.180,,,,.525,12.8,75.6,.187,,,,Amway Center,"734,531","17,915",Orlando Magic,82,19730,.452,13.3,,,,,,,,.658,.259,.180,.108,.112,.342,,,,,,,,.504,.688,.398,.347,.403,.351,,,,,,,,.515,.851,,,,,,,,.052,335,,,,,,,,.272,1088,,,,,,,,.178,.374,,,,,,,,8,0
ATL,Atlanta Hawks,82,240.3,38.2,85.5,.446,11.2,31.0,.360,27.0,54.5,.495,15.8,20.2,.785,9.1,32.8,41.9,23.7,7.8,4.2,15.5,19.6,103.4,Atlanta Hawks,82,19705,3130,7015,.446,917,2544,.360,2213,4471,.495,1298,1654,.785,743,2693,3436,1946,638,348,1275,1606,8475,Atlanta Hawks,82,19705,38.8,87.0,.446,11.4,31.5,.360,27.4,55.4,.495,16.1,20.5,.785,9.2,33.4,42.6,24.1,7.9,4.3,15.8,19.9,105.0,Atlanta Hawks,25.4,24,58,27,55,-5.45,0.15,-5.30,105.0,110.6,-5.6,98.3,.236,.363,.547,,,,.512,14.1,21.1,.185,,,,.536,13.6,76.2,.183,,,,Philips Arena,"590,769","14,409",Atlanta Hawks,82,19705,.446,13.6,,,,,,,,.637,.279,.131,.105,.122,.363,,,,,,,,.495,.635,.351,.399,.411,.360,,,,,,,,.520,.869,,,,,,,,.052,309,,,,,,,,.288,1064,,,,,,,,.243,.426,,,,,,,,22,0
CHI,Chicago Bulls,82,242.1,38.7,88.8,.435,11.0,31.1,.355,27.6,57.8,.478,14.6,19.2,.759,9.6,35.0,44.7,23.5,7.6,3.5,14.0,19.2,102.9,Chicago Bulls,82,19855,3170,7285,.435,906,2549,.355,2264,4736,.478,1194,1574,.759,790,2873,3663,1923,626,289,1147,1571,8440,Chicago Bulls,82,19855,39.0,89.6,.435,11.1,31.3,.355,27.8,58.2,.478,14.7,19.4,.759,9.7,35.3,45.0,23.6,7.7,3.6,14.1,19.3,103.8,Chicago Bulls,24.4,27,55,23,59,-7.04,0.20,-6.84,103.8,110.9,-7.1,98.3,.216,.350,.529,,,,.497,12.6,20.6,.164,,,,.542,12.4,80.6,.184,,,,United Center,"851,824","20,776",Chicago Bulls,82,19855,.435,13.6,,,,,,,,.650,.254,.165,.095,.135,.350,,,,,,,,.478,.624,.390,.388,.377,.355,,,,,,,,.510,.848,,,,,,,,.039,261,,,,,,,,.250,942,,,,,,,,.184,.372,,,,,,,,15,0
SAS,San Antonio Spurs*,82,240.6,39.0,85.4,.457,8.5,24.1,.352,30.6,61.2,.499,16.1,20.9,.772,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7,San Antonio Spurs*,82,19730,3202,6999,.457,696,1977,.352,2506,5022,.499,1324,1715,.772,849,2777,3626,1868,628,460,1078,1408,8424,San Antonio Spurs*,82,19730,41.0,89.6,.457,8.9,25.3,.352,32.1,64.3,.499,17.0,22.0,.772,10.9,35.6,46.4,23.9,8.0,5.9,13.8,18.0,107.9,San Antonio Spurs*,29.3,47,35,49,33,2.89,0.00,2.89,107.9,104.8,+3.1,95.0,.245,.282,.543,,,,.507,12.2,23.7,.189,,,,.507,13.2,78.6,.170,,,,AT&T Center,"754,562","18,404",San Antonio Spurs*,82,19730,.457,12.7,,,,,,,,.718,.261,.169,.143,.144,.282,,,,,,,,.499,.660,.406,.416,.400,.352,,,,,,,,.497,.897,,,,,,,,.031,192,,,,,,,,.263,1080,,,,,,,,.235,.400,,,,,,,,16,0
DAL,Dallas Mavericks,82,241.5,38.1,85.9,.444,11.8,32.8,.360,26.4,53.1,.496,14.2,18.7,.763,8.1,33.1,41.3,22.7,7.0,3.8,12.3,19.2,102.3,Dallas Mavericks,82,19805,3128,7042,.444,967,2688,.360,2161,4354,.496,1167,1530,.763,666,2717,3383,1858,578,310,1007,1578,8390,Dallas Mavericks,82,19805,39.6,89.2,.444,12.3,34.1,.360,27.4,55.2,.496,14.8,19.4,.763,8.4,34.4,42.9,23.5,7.3,3.9,12.8,20.0,106.3,Dallas Mavericks,27.7,24,58,33,49,-3.04,0.34,-2.70,106.3,109.5,-3.2,95.6,.217,.382,.544,,,,.513,11.5,18.0,.166,,,,.532,12.8,78.9,.193,,,,American Airlines Center,"811,453","19,792",Dallas Mavericks,82,19805,.444,14.4,,,,,,,,.618,.241,.135,.105,.137,.382,,,,,,,,.496,.652,.400,.385,.405,.360,,,,,,,,.491,.824,,,,,,,,.048,295,,,,,,,,.222,850,,,,,,,,.169,.416,,,,,,,,20,0
MEM,Memphis Grizzlies,82,240.3,36.7,82.8,.444,9.2,26.2,.352,27.5,56.5,.486,16.6,21.1,.786,9.5,31.0,40.5,21.5,7.5,4.8,15.0,23.2,99.3,Memphis Grizzlies,82,19705,3013,6788,.444,758,2152,.352,2255,4636,.486,1361,1732,.786,779,2544,3323,1767,613,396,1227,1900,8145,Memphis Grizzlies,82,19705,38.7,87.1,.444,9.7,27.6,.352,28.9,59.5,.486,17.5,22.2,.786,10.0,32.6,42.6,22.7,7.9,5.1,15.7,24.4,104.5,Memphis Grizzlies,26.0,22,60,25,57,-6.21,0.39,-5.81,104.5,111.0,-6.5,94.9,.255,.317,.539,,,,.500,14.0,22.4,.201,,,,.529,13.8,76.5,.256,,,,FedEx Forum,"653,863","15,948",Memphis Grizzlies,82,19705,.444,12.8,,,,,,,,.683,.312,.139,.100,.132,.317,,,,,,,,.486,.620,.352,.372,.398,.352,,,,,,,,.510,.815,,,,,,,,.049,296,,,,,,,,.304,1087,,,,,,,,.189,.350,,,,,,,,26,0
SAC,Sacramento Kings,82,240.9,38.8,86.1,.450,9.0,24.0,.375,29.8,62.1,.479,12.3,16.7,.735,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8,Sacramento Kings,82,19755,3179,7063,.450,738,1967,.375,2441,5096,.479,1008,1371,.735,777,2578,3355,1768,643,340,1125,1639,8104,Sacramento Kings,82,19755,40.7,90.4,.450,9.4,25.2,.375,31.2,65.2,.479,12.9,17.6,.735,9.9,33.0,42.9,22.6,8.2,4.4,14.4,21.0,103.7,Sacramento Kings,26.4,27,55,23,59,-6.99,0.39,-6.60,103.7,111.1,-7.4,94.9,.194,.278,.529,,,,.502,12.8,21.5,.143,,,,.542,13.5,77.6,.199,,,,Golden 1 Center,"714,680","17,431",Sacramento Kings,82,19755,.450,12.9,,,,,,,,.722,.242,.205,.115,.159,.278,,,,,,,,.479,.642,.395,.385,.407,.375,,,,,,,,.477,.817,,,,,,,,.045,290,,,,,,,,.248,907,,,,,,,,.200,.409,,,,,,,,25,0
