Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
PHO,Phoenix Suns,82,242.4,38.8,85.8,.452,8.5,25.0,.341,30.2,60.9,.497,16.4,21.5,.760,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,102.4,Phoenix Suns,82,19880,3178,7038,.452,698,2048,.341,2480,4990,.497,1343,1767,.760,896,2643,3539,1659,700,385,1238,1744,8397,Phoenix Suns,82,19880,39.8,88.3,.452,8.8,25.7,.341,31.1,62.6,.497,16.8,22.2,.760,11.2,33.1,44.4,20.8,8.8,4.8,15.5,21.9,105.3,Phoenix Suns,25.7,39,43,38,44,-0.90,0.52,-0.38,105.3,106.2,-0.9,96.3,.251,.291,.537,,,,.501,13.7,24.5,.191,,,,.497,14.0,73.5,.221,,,,US Airways Center,"693,862","16,923",Phoenix Suns,82,19880,.452,12.6,,,,,,,,.709,.294,.138,.124,.153,.291,,,,,,,,.497,.643,.374,.429,.383,.341,,,,,,,,.443,.801,,,,,,,,.045,291,,,,,,,,.237,1009,,,,,,,,.289,.361,,,,,,,,19,1
DEN,Denver Nuggets,82,242.4,37.8,87.3,.433,8.0,24.8,.325,29.7,62.5,.476,17.8,24.3,.734,12.3,32.4,44.7,21.8,7.8,4.5,14.2,23.0,101.5,Denver Nuggets,82,19880,3099,7158,.433,660,2032,.325,2439,5126,.476,1462,1991,.734,1012,2653,3665,1788,641,367,1166,1882,8320,Denver Nuggets,82,19880,38.9,89.9,.433,8.3,25.5,.325,30.6,64.4,.476,18.4,25.0,.734,12.7,33.3,46.0,22.5,8.1,4.6,14.6,23.6,104.5,Denver Nuggets,26.4,30,52,31,51,-3.55,0.48,-3.07,104.5,108.2,-3.7,96.1,.278,.284,.518,,,,.479,12.7,26.6,.204,,,,.504,13.0,74.7,.239,,,,Pepsi Center,"602,707","14,700",Denver Nuggets,82,19880,.433,12.3,,,,,,,,.716,.299,.176,.090,.152,.284,,,,,,,,.476,.622,.351,.396,.379,.325,,,,,,,,.506,.839,,,,,,,,.057,358,,,,,,,,.224,901,,,,,,,,.236,.344,,,,,,,,22,1
BOS,Boston Celtics*,82,242.4,38.9,87.9,.443,8.0,24.6,.327,30.9,63.3,.488,15.4,20.5,.754,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4,Boston Celtics*,82,19880,3193,7211,.443,660,2021,.327,2533,5190,.488,1266,1678,.754,910,2685,3595,2009,674,294,1133,1738,8312,Boston Celtics*,82,19880,40.2,90.8,.443,8.3,25.5,.327,31.9,65.4,.488,15.9,21.1,.754,11.5,33.8,45.3,25.3,8.5,3.7,14.3,21.9,104.7,Boston Celtics*,25.0,40,42,41,41,0.16,-0.56,-0.40,104.7,104.5,+0.2,95.8,.233,.280,.523,,,,.489,12.5,24.7,.176,,,,.494,13.7,75.0,.208,,,,TD Garden,"721,350","17,594",Boston Celtics*,82,19880,.443,12.8,,,,,,,,.720,.280,.144,.103,.193,.280,,,,,,,,.488,.621,.384,.407,.416,.327,,,,,,,,.565,.877,,,,,,,,.041,267,,,,,,,,.228,958,,,,,,,,.204,.374,,,,,,,,16,0
SAC,Sacramento Kings,82,242.1,36.7,80.7,.455,5.6,16.5,.341,31.1,64.2,.484,22.3,29.3,.762,10.9,33.3,44.2,20.3,6.7,4.0,16.3,20.7,101.3,Sacramento Kings,82,19855,3010,6617,.455,461,1350,.341,2549,5267,.484,1829,2400,.762,895,2728,3623,1667,550,324,1333,1696,8310,Sacramento Kings,82,19855,38.2,83.9,.455,5.8,17.1,.341,32.3,66.8,.484,23.2,30.4,.762,11.3,34.6,45.9,21.1,7.0,4.1,16.9,21.5,105.3,Sacramento Kings,26.0,29,53,31,51,-3.71,0.64,-3.07,105.3,109.2,-3.9,95.4,.363,.204,.542,,,,.490,14.8,26.5,.276,,,,.507,11.8,75.2,.200,,,,Sleep Train Arena,"680,049","16,587",Sacramento Kings,82,19855,.455,11.0,,,,,,,,.796,.303,.219,.094,.181,.204,,,,,,,,.484,.651,.356,.416,.395,.341,,,,,,,,.503,.837,,,,,,,,.066,391,,,,,,,,.239,937,,,,,,,,.299,.367,,,,,,,,12,0
CHI,Chicago Bulls*,82,242.4,36.6,82.9,.442,7.9,22.3,.353,28.7,60.6,.474,19.7,25.2,.783,11.7,34.0,45.7,21.7,6.3,5.8,14.0,18.2,100.8,Chicago Bulls*,82,19880,3001,6797,.442,645,1825,.353,2356,4972,.474,1618,2067,.783,959,2792,3751,1781,514,476,1145,1495,8265,Chicago Bulls*,82,19880,39.0,88.4,.442,8.4,23.7,.353,30.7,64.7,.474,21.1,26.9,.783,12.5,36.3,48.8,23.2,6.7,6.2,14.9,19.5,107.5,Chicago Bulls*,28.8,50,32,50,32,3.00,-0.46,2.54,107.5,104.3,+3.2,92.8,.304,.269,.536,,,,.489,12.9,27.0,.238,,,,.473,11.3,74.4,.182,,,,United Center,"886,612","21,625",Chicago Bulls*,82,19880,.442,12.2,,,,,,,,.731,.312,.156,.100,.163,.269,,,,,,,,.474,.586,.392,.372,.401,.353,,,,,,,,.525,.842,,,,,,,,.038,237,,,,,,,,.261,950,,,,,,,,.218,.388,,,,,,,,18,2
NOP,New Orleans Pelicans*,82,241.2,37.9,82.9,.457,7.1,19.3,.370,30.8,63.6,.484,16.4,21.8,.751,11.5,32.0,43.5,22.0,6.7,6.2,13.3,18.7,99.4,New Orleans Pelicans*,82,19780,3108,6795,.457,586,1583,.370,2522,5212,.484,1345,1790,.751,942,2621,3563,1806,553,510,1087,1530,8147,New Orleans Pelicans*,82,19780,41.3,90.2,.457,7.8,21.0,.370,33.5,69.2,.484,17.9,23.8,.751,12.5,34.8,47.3,24.0,7.3,6.8,14.4,20.3,108.2,New Orleans Pelicans*,25.3,45,37,43,39,0.79,0.34,1.13,108.2,107.3,+0.9,91.4,.263,.233,.537,,,,.501,12.5,27.1,.198,,,,.496,11.7,75.1,.195,,,,Smoothie King Center,"683,757","16,677",New Orleans Pelicans*,82,19780,.457,11.4,,,,,,,,.767,.348,.152,.098,.169,.233,,,,,,,,.484,.591,.383,.406,.398,.370,,,,,,,,.513,.875,,,,,,,,.050,313,,,,,,,,.286,1052,,,,,,,,.239,.412,,,,,,,,17,0
WAS,Washington Wizards*,82,243.4,38.3,82.8,.462,6.1,16.8,.360,32.2,66.0,.488,15.9,21.4,.742,10.5,34.2,44.7,24.0,7.3,4.6,15.0,20.8,98.5,Washington Wizards*,82,19955,3139,6790,.462,497,1381,.360,2642,5409,.488,1305,1758,.742,862,2801,3663,1969,601,378,1233,1707,8080,Washington Wizards*,82,19955,40.3,87.2,.462,6.4,17.7,.360,33.9,69.4,.488,16.8,22.6,.742,11.1,36.0,47.0,25.3,7.7,4.9,15.8,21.9,103.7,Washington Wizards*,28.6,46,36,43,39,0.72,-0.55,0.17,103.7,103.0,+0.7,93.7,.259,.203,.534,,,,.499,14.0,24.9,.192,,,,.481,12.9,77.3,.210,,,,Verizon Center,"747,796","18,239",Washington Wizards*,82,19955,.462,12.1,,,,,,,,.797,.287,.142,.138,.230,.203,,,,,,,,.488,.658,.385,.409,.389,.360,,,,,,,,.578,.889,,,,,,,,.050,327,,,,,,,,.220,879,,,,,,,,.280,.370,,,,,,,,12,0
LAL,Los Angeles Lakers,82,243.0,37.2,85.6,.435,6.5,18.9,.344,30.8,66.8,.461,17.5,23.6,.741,11.6,32.3,43.9,20.9,7.0,4.5,13.2,21.2,98.5,Los Angeles Lakers,82,19930,3054,7020,.435,532,1546,.344,2522,5474,.461,1433,1935,.741,952,2647,3599,1715,578,366,1086,1741,8073,Los Angeles Lakers,82,19930,39.1,89.9,.435,6.8,19.8,.344,32.3,70.1,.461,18.4,24.8,.741,12.2,33.9,46.1,22.0,7.4,4.7,13.9,22.3,103.4,Los Angeles Lakers,27.0,21,61,23,59,-6.84,0.67,-6.17,103.4,110.6,-7.2,94.0,.276,.220,.513,,,,.473,12.1,25.4,.204,,,,.518,12.1,76.3,.231,,,,STAPLES Center,"768,244","18,738",Los Angeles Lakers,82,19930,.435,12.5,,,,,,,,.780,.265,.150,.132,.233,.220,,,,,,,,.461,.651,.348,.374,.366,.344,,,,,,,,.527,.726,,,,,,,,.043,276,,,,,,,,.205,859,,,,,,,,.183,.396,,,,,,,,7,0
DET,Detroit Pistons,82,241.8,37.1,85.8,.432,8.6,24.9,.344,28.5,60.9,.468,15.8,22.4,.703,12.8,32.1,44.9,21.6,7.6,4.7,13.4,19.0,98.5,Detroit Pistons,82,19830,3041,7038,.432,703,2043,.344,2338,4995,.468,1292,1838,.703,1051,2630,3681,1771,623,383,1099,1559,8077,Detroit Pistons,82,19830,39.7,91.8,.432,9.2,26.6,.344,30.5,65.1,.468,16.8,24.0,.703,13.7,34.3,48.0,23.1,8.1,5.0,14.3,20.3,105.3,Detroit Pistons,25.9,32,50,38,44,-1.00,-0.39,-1.39,105.3,106.4,-1.1,92.8,.261,.290,.515,,,,.482,12.3,27.7,.184,,,,.502,13.2,75.0,.192,,,,The Palace of Auburn Hills,"625,917","15,266",Detroit Pistons,82,19830,.432,11.8,,,,,,,,.710,.324,.192,.065,.128,.290,,,,,,,,.468,.600,.329,.382,.386,.344,,,,,,,,.512,.815,,,,,,,,.043,273,,,,,,,,.247,981,,,,,,,,.240,.396,,,,,,,,20,0
MEM,Memphis Grizzlies*,82,242.7,37.8,82.5,.458,5.2,15.2,.339,32.6,67.3,.485,17.6,22.8,.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,Memphis Grizzlies*,82,19905,3097,6763,.458,423,1246,.339,2674,5517,.485,1445,1869,.773,856,2634,3490,1777,700,347,1094,1567,8062,Memphis Grizzlies*,82,19905,40.6,88.7,.458,5.5,16.3,.339,35.1,72.3,.485,18.9,24.5,.773,11.2,34.5,45.8,23.3,9.2,4.5,14.3,20.5,105.7,Memphis Grizzlies*,29.6,55,27,50,32,3.24,0.38,3.62,105.7,102.2,+3.5,92.0,.276,.184,.531,,,,.489,12.6,24.7,.214,,,,.492,14.5,75.3,.183,,,,FedEx Forum,"710,502","17,329",Memphis Grizzlies*,82,19905,.458,11.0,,,,,,,,.816,.308,.199,.129,.179,.184,,,,,,,,.485,.621,.405,.420,.386,.339,,,,,,,,.528,.865,,,,,,,,.029,173,,,,,,,,.263,1074,,,,,,,,.262,.383,,,,,,,,22,2
BRK,Brooklyn Nets*,82,243.0,37.4,83.0,.451,6.6,19.9,.331,30.8,63.1,.489,16.6,22.2,.748,10.3,32.0,42.4,20.9,7.0,4.1,13.8,19.3,98.0,Brooklyn Nets*,82,19930,3069,6804,.451,541,1633,.331,2528,5171,.489,1359,1817,.748,846,2627,3473,1716,576,340,1133,1579,8038,Brooklyn Nets*,82,19930,39.9,88.4,.451,7.0,21.2,.331,32.8,67.2,.489,17.6,23.6,.748,11.0,34.1,45.1,22.3,7.5,4.4,14.7,20.5,104.4,Brooklyn Nets*,28.6,38,44,33,49,-2.88,-0.25,-3.13,104.4,107.4,-3.0,92.7,.267,.240,.529,,,,.491,13.0,23.9,.200,,,,.506,12.9,73.7,.185,,,,Barclays Center,"698,529","17,037",Brooklyn Nets*,82,19930,.451,11.9,,,,,,,,.760,.269,.213,.115,.163,.240,,,,,,,,.489,.615,.444,.408,.397,.331,,,,,,,,.488,.887,,,,,,,,.040,243,,,,,,,,.218,860,,,,,,,,.285,.389,,,,,,,,24,0
MIN,Minnesota Timberwolves,82,241.5,36.4,83.2,.438,5.0,14.9,.332,31.5,68.3,.461,20.0,25.7,.776,11.6,29.3,40.9,21.6,8.1,4.0,15.0,19.2,97.8,Minnesota Timberwolves,82,19805,2986,6820,.438,406,1223,.332,2580,5597,.461,1638,2110,.776,949,2406,3355,1771,668,327,1231,1571,8016,Minnesota Timberwolves,82,19805,38.3,87.5,.438,5.2,15.7,.332,33.1,71.8,.461,21.0,27.1,.776,12.2,30.9,43.1,22.7,8.6,4.2,15.8,20.2,102.9,Minnesota Timberwolves,24.4,16,66,19,63,-8.79,0.79,-8.00,102.9,112.2,-9.3,94.4,.309,.179,.517,,,,.468,13.7,26.6,.240,,,,.537,13.9,71.6,.187,,,,Target Center,"595,652","14,416",Minnesota Timberwolves,82,19805,.438,11.6,,,,,,,,.821,.287,.176,.122,.235,.179,,,,,,,,.461,.622,.361,.410,.365,.332,,,,,,,,.557,.825,,,,,,,,.054,332,,,,,,,,.217,826,,,,,,,,.219,.366,,,,,,,,12,0
MIL,Milwaukee Bucks*,82,243.0,37.6,82.0,.459,6.6,18.3,.363,31.0,63.7,.486,16.0,21.1,.757,10.7,31.4,42.1,23.6,9.6,4.9,16.7,22.1,97.8,Milwaukee Bucks*,82,19930,3083,6722,.459,545,1500,.363,2538,5222,.486,1312,1734,.757,876,2574,3450,1932,789,403,1373,1814,8023,Milwaukee Bucks*,82,19930,39.5,86.0,.459,7.0,19.2,.363,32.5,66.8,.486,16.8,22.2,.757,11.2,32.9,44.2,24.7,10.1,5.2,17.6,23.2,102.7,Milwaukee Bucks*,24.6,41,41,42,40,0.43,-0.52,-0.09,102.7,102.2,+0.5,94.1,.258,.223,.536,,,,.499,15.5,25.4,.195,,,,.487,15.9,73.3,.221,,,,BMO Harris Bradley Center,"593,910","14,813",Milwaukee Bucks*,82,19930,.459,11.4,,,,,,,,.777,.338,.136,.110,.193,.223,,,,,,,,.486,.608,.352,.438,.394,.363,,,,,,,,.571,.888,,,,,,,,.052,320,,,,,,,,.259,977,,,,,,,,.316,.403,,,,,,,,4,0
IND,Indiana Pacers,82,242.1,36.6,83.2,.439,7.5,21.2,.352,29.1,62.0,.469,16.7,22.2,.756,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3,Indiana Pacers,82,19855,2998,6824,.439,612,1740,.352,2386,5084,.469,1373,1817,.756,856,2822,3678,1757,505,375,1147,1742,7981,Indiana Pacers,82,19855,38.9,88.5,.439,7.9,22.6,.352,31.0,66.0,.469,17.8,23.6,.756,11.1,36.6,47.7,22.8,6.6,4.9,14.9,22.6,103.5,Indiana Pacers,28.3,38,44,42,40,0.28,-0.51,-0.23,103.5,103.2,+0.3,93.2,.266,.255,.523,,,,.484,13.1,24.0,.201,,,,.478,12.0,77.9,.217,,,,Bankers Life Fieldhouse,"691,434","16,864",Indiana Pacers,82,19855,.439,13.0,,,,,,,,.745,.245,.172,.105,.222,.255,,,,,,,,.469,.604,.399,.378,.418,.352,,,,,,,,.516,.858,,,,,,,,.027,155,,,,,,,,.203,797,,,,,,,,.266,.383,,,,,,,,17,0
ORL,Orlando Magic,82,240.9,37.5,82.8,.453,6.8,19.5,.347,30.8,63.3,.486,13.9,19.1,.729,10.0,31.8,41.8,20.6,7.9,3.8,14.9,20.9,95.7,Orlando Magic,82,19755,3076,6792,.453,554,1598,.347,2522,5194,.486,1141,1565,.729,822,2607,3429,1692,647,314,1221,1714,7847,Orlando Magic,82,19755,39.8,87.9,.453,7.2,20.7,.347,32.6,67.2,.486,14.8,20.3,.729,10.6,33.7,44.4,21.9,8.4,4.1,15.8,22.2,101.6,Orlando Magic,24.3,25,57,25,57,-5.72,-0.15,-5.87,101.6,107.7,-6.1,93.8,.230,.235,.524,,,,.494,14.0,23.1,.168,,,,.514,13.6,76.0,.210,,,,Amway Center,"688,194","16,785",Orlando Magic,82,19755,.453,11.5,,,,,,,,.765,.317,.182,.094,.172,.235,,,,,,,,.486,.611,.386,.383,.415,.347,,,,,,,,.480,.868,,,,,,,,.052,315,,,,,,,,.241,929,,,,,,,,.260,.373,,,,,,,,11,0
UTA,Utah Jazz,82,240.3,35.4,79.2,.447,7.4,21.7,.343,27.9,57.5,.486,17.0,23.5,.721,12.0,31.9,44.0,19.9,7.6,6.0,15.3,19.3,95.1,Utah Jazz,82,19705,2900,6492,.447,610,1781,.343,2290,4711,.486,1391,1929,.721,988,2617,3605,1632,623,489,1256,1583,7801,Utah Jazz,82,19705,39.1,87.5,.447,8.2,24.0,.343,30.9,63.5,.486,18.7,26.0,.721,13.3,35.3,48.6,22.0,8.4,6.6,16.9,21.3,105.1,Utah Jazz,23.4,38,44,42,40,0.22,0.49,0.71,105.1,104.9,+0.2,90.4,.297,.274,.531,,,,.494,14.6,29.1,.214,,,,.491,12.8,76.3,.199,,,,EnergySolutions Arena,"772,059","18,831",Utah Jazz,82,19705,.447,12.2,,,,,,,,.726,.299,.170,.096,.161,.274,,,,,,,,.486,.669,.333,.395,.363,.343,,,,,,,,.473,.900,,,,,,,,.066,401,,,,,,,,.214,830,,,,,,,,.275,.376,,,,,,,,18,1
MIA,Miami Heat,82,240.6,35.2,77.2,.456,6.8,20.2,.335,28.4,57.0,.499,17.5,23.7,.741,9.1,30.0,39.1,19.8,7.8,4.5,14.8,20.0,94.7,Miami Heat,82,19730,2885,6330,.456,556,1659,.335,2329,4671,.499,1438,1940,.741,747,2461,3208,1626,642,372,1214,1636,7764,Miami Heat,82,19730,38.6,84.7,.456,7.4,22.2,.335,31.2,62.5,.499,19.2,26.0,.741,10.0,32.9,42.9,21.8,8.6,5.0,16.2,21.9,103.9,Miami Heat,28.5,37,45,33,49,-2.60,-0.32,-2.92,103.9,106.7,-2.8,90.9,.306,.262,.540,,,,.500,14.5,23.2,.227,,,,.505,14.2,73.4,.213,,,,AmericanAirlines Arena,"808,223","19,713",Miami Heat,82,19730,.456,12.4,,,,,,,,.738,.295,.142,.118,.184,.262,,,,,,,,.499,.629,.438,.424,.385,.335,,,,,,,,.481,.905,,,,,,,,.047,277,,,,,,,,.238,860,,,,,,,,.319,.374,,,,,,,,17,1
CHO,Charlotte Hornets,82,242.7,35.5,84.5,.420,6.1,19.1,.318,29.5,65.4,.450,17.0,22.8,.748,10.0,34.1,44.1,20.2,6.1,5.5,11.9,18.2,94.2,Charlotte Hornets,82,19905,2913,6932,.420,498,1566,.318,2415,5366,.450,1397,1867,.748,820,2793,3613,1654,499,448,976,1494,7721,Charlotte Hornets,82,19905,37.8,89.9,.420,6.5,20.3,.318,31.3,69.6,.450,18.1,24.2,.748,10.6,36.2,46.9,21.5,6.5,5.8,12.7,19.4,100.1,Charlotte Hornets,26.0,33,49,32,50,-3.17,-0.27,-3.44,100.1,103.5,-3.4,93.0,.269,.226,.498,,,,.456,11.2,22.1,.202,,,,.487,12.0,79.3,.188,,,,Time Warner Cable Arena,"704,886","17,192",Charlotte Hornets,82,19905,.420,12.8,,,,,,,,.774,.263,.153,.124,.234,.226,,,,,,,,.450,.572,.382,.389,.390,.318,,,,,,,,.521,.791,,,,,,,,.032,202,,,,,,,,.220,800,,,,,,,,.176,.389,,,,,,,,16,0
PHI,Philadelphia 76ers,82,241.5,33.7,82.6,.408,8.4,26.3,.320,25.3,56.3,.449,16.1,23.8,.676,11.9,30.9,42.9,20.5,9.6,5.9,17.7,21.7,92.0,Philadelphia 76ers,82,19805,2765,6777,.408,692,2160,.320,2073,4617,.449,1320,1953,.676,978,2536,3514,1683,789,487,1453,1778,7542,Philadelphia 76ers,82,19805,35.0,85.8,.408,8.8,27.3,.320,26.2,58.4,.449,16.7,24.7,.676,12.4,32.1,44.5,21.3,10.0,6.2,18.4,22.5,95.5,Philadelphia 76ers,23.2,18,64,18,64,-8.98,-0.07,-9.04,95.5,104.8,-9.3,95.7,.288,.319,.494,,,,.459,16.0,25.5,.195,,,,.497,15.2,73.0,.225,,,,Wells Fargo Center,"571,572","13,941",Philadelphia 76ers,82,19805,.408,12.2,,,,,,,,.681,.321,.174,.069,.118,.319,,,,,,,,.449,.593,.316,.326,.322,.320,,,,,,,,.520,.873,,,,,,,,.051,318,,,,,,,,.257,938,,,,,,,,.181,.342,,,,,,,,18,0
NYK,New York Knicks,82,242.1,35.1,82.0,.428,6.8,19.7,.347,28.3,62.3,.454,14.8,19.2,.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9,New York Knicks,82,19855,2882,6726,.428,560,1614,.347,2322,5112,.454,1211,1575,.769,867,2443,3310,1746,575,382,1206,1768,7535,New York Knicks,82,19855,38.2,89.2,.428,7.4,21.4,.347,30.8,67.8,.454,16.1,20.9,.769,11.5,32.4,43.9,23.1,7.6,5.1,16.0,23.4,99.9,New York Knicks,26.9,17,65,17,65,-9.32,-0.18,-9.50,99.9,110.0,-10.1,91.2,.234,.240,.508,,,,.470,14.0,24.5,.180,,,,.512,13.3,73.1,.234,,,,Madison Square Garden (IV),"812,292","19,812",New York Knicks,82,19855,.428,13.3,,,,,,,,.760,.241,.147,.126,.247,.240,,,,,,,,.454,.587,.363,.393,.410,.347,,,,,,,,.550,.836,,,,,,,,.035,213,,,,,,,,.198,715,,,,,,,,.187,.351,,,,,,,,16,1
