Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
HOU,Houston Rockets*,82,241.8,39.2,87.4,.449,16.1,45.4,.356,23.1,42.0,.551,19.3,24.4,.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9,Houston Rockets*,82,19830,3218,7163,.449,1323,3721,.356,1895,3442,.551,1582,2001,.791,836,2613,3449,1741,700,405,1094,1803,9341,Houston Rockets*,82,19830,39.8,88.6,.449,16.4,46.0,.356,23.4,42.6,.551,19.6,24.7,.791,10.3,32.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,Houston Rockets*,29.2,53,29,53,29,4.77,0.19,4.96,115.5,110.7,+4.8,97.9,.279,.519,.581,,,,.542,12.0,22.8,.221,,,,.525,13.4,74.4,.210,,,,Toyota Center,"740,392","18,058",Houston Rockets*,82,19830,.449,15.6,,,,,,,,.481,.261,.145,.050,.025,.519,,,,,,,,.551,.670,.400,.415,.452,.356,,,,,,,,.482,.626,,,,,,,,.060,392,,,,,,,,.255,969,,,,,,,,.242,.372,,,,,,,,8,1
ATL,Atlanta Hawks,82,242.1,41.4,91.8,.451,13.0,37.0,.352,28.4,54.8,.518,17.6,23.4,.752,11.6,34.5,46.1,25.8,8.2,5.1,17.0,23.6,113.3,Atlanta Hawks,82,19855,3392,7524,.451,1067,3034,.352,2325,4490,.518,1443,1918,.752,955,2825,3780,2118,675,419,1397,1932,9294,Atlanta Hawks,82,19855,39.5,87.6,.451,12.4,35.3,.352,27.1,52.2,.518,16.8,22.3,.752,11.1,32.9,44.0,24.6,7.9,4.9,16.3,22.5,108.1,Atlanta Hawks,25.1,29,53,27,55,-6.02,-0.04,-6.06,108.1,113.9,-5.8,103.9,.255,.403,.555,,,,.522,14.3,24.7,.192,,,,.541,12.8,76.4,.237,,,,State Farm Arena,"628,440","15,328",Atlanta Hawks,82,19855,.451,13.6,,,,,,,,.597,.332,.134,.083,.047,.403,,,,,,,,.518,.640,.356,.374,.374,.352,,,,,,,,.533,.824,,,,,,,,.081,528,,,,,,,,.306,1175,,,,,,,,.245,.393,,,,,,,,21,0
MIN,Minnesota Timberwolves,82,241.8,41.6,91.3,.456,10.1,28.7,.351,31.5,62.5,.504,19.1,24.3,.787,11.3,33.5,44.8,24.6,8.3,5.0,13.1,20.3,112.5,Minnesota Timberwolves,82,19830,3413,7483,.456,827,2357,.351,2586,5126,.504,1570,1995,.787,923,2750,3673,2018,683,411,1074,1664,9223,Minnesota Timberwolves,82,19830,41.2,90.4,.456,10.0,28.5,.351,31.2,61.9,.504,19.0,24.1,.787,11.2,33.2,44.4,24.4,8.3,5.0,13.0,20.1,111.4,Minnesota Timberwolves,26.2,36,46,37,45,-1.50,0.48,-1.02,111.4,112.9,-1.5,100.2,.267,.315,.552,,,,.511,11.4,24.6,.210,,,,.538,12.9,74.9,.190,,,,Target Center,"627,543","15,306",Minnesota Timberwolves,82,19830,.456,13.1,,,,,,,,.685,.288,.176,.099,.121,.315,,,,,,,,.504,.660,.391,.395,.388,.351,,,,,,,,.505,.862,,,,,,,,.046,319,,,,,,,,.286,1183,,,,,,,,.215,.387,,,,,,,,16,0
BOS,Boston Celtics*,82,241.2,42.1,90.5,.465,12.6,34.5,.365,29.5,56.0,.527,15.6,19.5,.802,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,112.4,Boston Celtics*,82,19780,3451,7423,.465,1032,2829,.365,2419,4594,.527,1282,1598,.802,804,2849,3653,2155,706,435,1052,1670,9216,Boston Celtics*,82,19780,42.0,90.4,.465,12.6,34.4,.365,29.5,55.9,.527,15.6,19.5,.802,9.8,34.7,44.5,26.2,8.6,5.3,12.8,20.3,112.2,Boston Celtics*,25.7,49,33,52,30,4.44,-0.54,3.90,112.2,107.8,+4.4,99.6,.215,.381,.567,,,,.534,11.5,21.6,.173,,,,.514,13.4,77.0,.198,,,,TD Garden,"763,584","18,624",Boston Celtics*,82,19780,.465,14.5,,,,,,,,.619,.248,.147,.114,.109,.381,,,,,,,,.527,.677,.420,.448,.410,.365,,,,,,,,.527,.854,,,,,,,,.051,337,,,,,,,,.247,1028,,,,,,,,.196,.355,,,,,,,,7,0
BRK,Brooklyn Nets*,82,243.7,40.3,89.7,.449,12.8,36.2,.353,27.5,53.6,.513,19.0,25.5,.745,11.0,35.6,46.6,23.8,6.6,4.1,15.1,21.5,112.2,Brooklyn Nets*,82,19980,3301,7358,.449,1047,2965,.353,2254,4393,.513,1555,2088,.745,900,2919,3819,1954,539,339,1236,1763,9204,Brooklyn Nets*,82,19980,39.3,87.6,.449,12.5,35.3,.353,26.8,52.3,.513,18.5,24.9,.745,10.7,34.8,45.5,23.3,6.4,4.0,14.7,21.0,109.6,Brooklyn Nets*,25.4,42,40,41,41,-0.07,-0.33,-0.40,109.6,109.7,-0.1,100.8,.284,.403,.556,,,,.520,13.0,23.8,.211,,,,.512,11.6,76.4,.190,,,,Barclays Center,"612,597","14,941",Brooklyn Nets*,82,19980,.449,13.7,,,,,,,,.597,.299,.166,.084,.048,.403,,,,,,,,.513,.639,.373,.423,.366,.353,,,,,,,,.508,.774,,,,,,,,.051,326,,,,,,,,.309,1207,,,,,,,,.185,.377,,,,,,,,14,1
LAL,Los Angeles Lakers,82,241.2,42.6,90.5,.470,10.3,31.0,.333,32.2,59.6,.541,16.3,23.3,.699,10.2,36.4,46.6,25.6,7.5,5.4,15.7,20.7,111.8,Los Angeles Lakers,82,19780,3491,7425,.470,847,2541,.333,2644,4884,.541,1336,1910,.699,835,2985,3820,2096,618,440,1284,1701,9165,Los Angeles Lakers,82,19780,41.1,87.3,.470,10.0,29.9,.333,31.1,57.4,.541,15.7,22.5,.699,9.8,35.1,44.9,24.7,7.3,5.2,15.1,20.0,107.8,Los Angeles Lakers,26.2,37,45,37,45,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,.257,.342,.554,,,,.527,13.4,22.2,.180,,,,.516,12.2,76.4,.192,,,,STAPLES Center,"778,877","18,997",Los Angeles Lakers,82,19780,.470,12.7,,,,,,,,.658,.345,.155,.078,.080,.342,,,,,,,,.541,.677,.387,.372,.419,.333,,,,,,,,.539,.793,,,,,,,,.084,572,,,,,,,,.307,1257,,,,,,,,.208,.348,,,,,,,,11,0
SAS,San Antonio Spurs*,82,241.5,42.3,88.4,.478,9.9,25.3,.392,32.4,63.1,.513,17.2,21.0,.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7,San Antonio Spurs*,82,19805,3468,7248,.478,812,2071,.392,2656,5177,.513,1408,1720,.819,757,2910,3667,2013,501,386,992,1487,9156,San Antonio Spurs*,82,19805,42.8,89.4,.478,10.0,25.5,.392,32.7,63.8,.513,17.4,21.2,.819,9.3,35.9,45.2,24.8,6.2,4.8,12.2,18.3,112.9,San Antonio Spurs*,28.8,48,34,45,37,1.68,0.12,1.80,112.9,111.2,+1.7,98.3,.237,.286,.572,,,,.534,11.0,21.0,.194,,,,.528,11.0,79.4,.170,,,,AT&T Center,"750,616","18,308",San Antonio Spurs*,82,19805,.478,13.9,,,,,,,,.714,.214,.179,.156,.165,.286,,,,,,,,.513,.680,.457,.436,.431,.392,,,,,,,,.494,.865,,,,,,,,.029,186,,,,,,,,.230,995,,,,,,,,.196,.456,,,,,,,,16,0
UTA,Utah Jazz*,82,240.9,40.4,86.4,.468,12.1,34.0,.356,28.3,52.4,.541,18.8,25.5,.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7,Utah Jazz*,82,19755,3314,7082,.468,993,2789,.356,2321,4293,.541,1540,2092,.736,820,2981,3801,2133,663,483,1240,1728,9161,Utah Jazz*,82,19755,40.1,85.8,.468,12.0,33.8,.356,28.1,52.0,.541,18.7,25.3,.736,9.9,36.1,46.0,25.8,8.0,5.8,15.0,20.9,110.9,Utah Jazz*,27.3,50,32,54,28,5.26,0.03,5.28,110.9,105.7,+5.2,100.3,.295,.394,.572,,,,.538,13.4,22.9,.217,,,,.507,12.4,80.3,.189,,,,Vivint Smart Home Arena,"750,546","18,306",Utah Jazz*,82,19755,.468,13.5,,,,,,,,.606,.315,.153,.073,.064,.394,,,,,,,,.541,.684,.369,.398,.412,.356,,,,,,,,.556,.848,,,,,,,,.091,573,,,,,,,,.288,1098,,,,,,,,.277,.374,,,,,,,,19,1
DEN,Denver Nuggets*,82,240.6,41.9,90.0,.466,11.0,31.4,.351,30.9,58.7,.527,15.8,20.9,.755,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,110.7,Denver Nuggets*,82,19730,3439,7384,.466,903,2571,.351,2536,4813,.527,1294,1714,.755,972,2832,3804,2245,634,363,1102,1644,9075,Denver Nuggets*,82,19730,42.8,91.9,.466,11.2,32.0,.351,31.6,59.9,.527,16.1,21.3,.755,12.1,35.3,47.3,27.9,7.9,4.5,13.7,20.5,113.0,Denver Nuggets*,24.9,54,28,51,31,3.95,0.24,4.19,113.0,108.9,+4.1,97.7,.232,.348,.558,,,,.527,11.9,26.6,.175,,,,.521,12.3,78.0,.194,,,,Pepsi Center,"756,457","18,450",Denver Nuggets*,82,19730,.466,13.1,,,,,,,,.652,.277,.203,.101,.070,.348,,,,,,,,.527,.674,.407,.457,.394,.351,,,,,,,,.571,.883,,,,,,,,.053,348,,,,,,,,.270,1103,,,,,,,,.183,.406,,,,,,,,17,1
CHO,Charlotte Hornets,82,241.8,40.2,89.8,.448,11.9,33.9,.351,28.3,55.8,.507,18.4,23.1,.797,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,110.7,Charlotte Hornets,82,19830,3297,7362,.448,977,2783,.351,2320,4579,.507,1510,1895,.797,814,2778,3592,1905,591,405,1001,1550,9081,Charlotte Hornets,82,19830,40.4,90.3,.448,12.0,34.1,.351,28.4,56.1,.507,18.5,23.2,.797,10.0,34.1,44.0,23.4,7.2,5.0,12.3,19.0,111.4,Charlotte Hornets,26.6,39,43,38,44,-1.10,-0.22,-1.32,111.4,112.5,-1.1,98.7,.257,.378,.554,,,,.514,10.9,21.7,.205,,,,.538,12.1,77.1,.179,,,,Spectrum Center,"676,570","16,502",Charlotte Hornets,82,19830,.448,13.9,,,,,,,,.622,.289,.165,.083,.084,.378,,,,,,,,.507,.625,.387,.440,.401,.351,,,,,,,,.494,.777,,,,,,,,.041,264,,,,,,,,.305,1181,,,,,,,,.194,.415,,,,,,,,37,2
DAL,Dallas Mavericks,82,241.2,38.8,86.9,.447,12.5,36.6,.340,26.3,50.2,.524,18.8,25.3,.742,10.1,35.2,45.3,23.4,6.5,4.3,14.2,20.1,108.9,Dallas Mavericks,82,19780,3182,7122,.447,1022,3002,.340,2160,4120,.524,1541,2076,.742,832,2884,3716,1918,533,351,1167,1650,8927,Dallas Mavericks,82,19780,39.0,87.3,.447,12.5,36.8,.340,26.5,50.5,.524,18.9,25.5,.742,10.2,35.4,45.6,23.5,6.5,4.3,14.3,20.2,109.4,Dallas Mavericks,26.9,33,49,38,44,-1.28,0.42,-0.87,109.4,110.7,-1.3,99.0,.291,.422,.555,,,,.519,12.7,22.7,.216,,,,.522,11.6,77.5,.191,,,,American Airlines Center,"820,569","20,014",Dallas Mavericks,82,19780,.447,14.5,,,,,,,,.578,.268,.157,.088,.065,.422,,,,,,,,.524,.677,.400,.397,.371,.340,,,,,,,,.506,.806,,,,,,,,.067,428,,,,,,,,.233,917,,,,,,,,.194,.383,,,,,,,,27,1
IND,Indiana Pacers*,82,240.3,41.3,87.0,.475,9.5,25.4,.374,31.8,61.6,.517,15.8,21.1,.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0,Indiana Pacers*,82,19705,3390,7135,.475,779,2081,.374,2611,5054,.517,1298,1727,.752,762,2766,3528,2128,713,404,1122,1594,8857,Indiana Pacers*,82,19705,42.1,88.6,.475,9.7,25.8,.374,32.4,62.7,.517,16.1,21.4,.752,9.5,34.3,43.8,26.4,8.8,5.0,13.9,19.8,109.9,Indiana Pacers*,27.0,48,34,50,32,3.33,-0.57,2.76,109.9,106.5,+3.4,98.1,.242,.292,.561,,,,.530,12.4,21.9,.182,,,,.516,14.1,76.2,.184,,,,Bankers Life Fieldhouse,"689,310","16,812",Indiana Pacers*,82,19705,.475,12.9,,,,,,,,.708,.311,.158,.086,.152,.292,,,,,,,,.517,.651,.407,.416,.414,.374,,,,,,,,.557,.864,,,,,,,,.035,224,,,,,,,,.317,1304,,,,,,,,.229,.432,,,,,,,,10,1
PHO,Phoenix Suns,82,242.4,40.1,87.4,.459,9.6,29.3,.329,30.5,58.1,.525,17.6,22.7,.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,107.5,Phoenix Suns,82,19880,3289,7164,.459,790,2400,.329,2499,4764,.525,1447,1858,.779,748,2563,3311,1957,735,418,1279,1932,8815,Phoenix Suns,82,19880,39.5,86.0,.459,9.5,28.8,.329,30.0,57.2,.525,17.4,22.3,.779,9.0,30.8,39.8,23.5,8.8,5.0,15.4,23.2,105.9,Phoenix Suns,24.0,19,63,19,63,-9.34,0.73,-8.61,105.9,115.1,-9.2,100.5,.259,.335,.552,,,,.514,13.8,20.5,.202,,,,.545,13.5,72.5,.236,,,,Talking Stick Resort Arena,"627,023","15,293",Phoenix Suns,82,19880,.459,13.1,,,,,,,,.665,.301,.158,.114,.093,.335,,,,,,,,.525,.656,.407,.440,.400,.329,,,,,,,,.528,.808,,,,,,,,.068,434,,,,,,,,.267,1033,,,,,,,,.234,.339,,,,,,,,14,1
ORL,Orlando Magic*,82,241.2,40.4,89.1,.454,11.4,32.1,.356,29.0,57.0,.509,15.0,19.2,.782,10.0,35.4,45.4,25.5,6.6,5.4,13.2,18.6,107.3,Orlando Magic*,82,19780,3316,7307,.454,937,2633,.356,2379,4674,.509,1231,1575,.782,822,2902,3724,2095,543,445,1082,1526,8800,Orlando Magic*,82,19780,41.0,90.4,.454,11.6,32.6,.356,29.4,57.8,.509,15.2,19.5,.782,10.2,35.9,46.1,25.9,6.7,5.5,13.4,18.9,108.9,Orlando Magic*,25.7,42,40,43,39,0.71,-0.43,0.28,108.9,108.1,+0.8,98.1,.216,.360,.550,,,,.518,11.9,22.0,.168,,,,.515,11.8,79.7,.186,,,,Amway Center,"720,024","17,431",Orlando Magic*,82,19780,.454,14.4,,,,,,,,.640,.246,.161,.104,.128,.360,,,,,,,,.509,.674,.422,.384,.401,.356,,,,,,,,.553,.832,,,,,,,,.053,353,,,,,,,,.239,954,,,,,,,,.191,.380,,,,,,,,23,0
DET,Detroit Pistons*,82,242.1,38.8,88.3,.440,12.1,34.8,.348,26.7,53.5,.500,17.3,23.1,.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,107.0,Detroit Pistons*,82,19855,3185,7238,.440,993,2854,.348,2192,4384,.500,1415,1893,.747,936,2752,3688,1845,569,331,1135,1811,8778,Detroit Pistons*,82,19855,39.5,89.9,.440,12.3,35.4,.348,27.2,54.4,.500,17.6,23.5,.747,11.6,34.2,45.8,22.9,7.1,4.1,14.1,22.5,109.0,Detroit Pistons*,26.9,41,41,40,42,-0.24,-0.31,-0.56,109.0,109.2,-0.2,97.4,.262,.394,.544,,,,.509,12.3,24.8,.195,,,,.526,12.8,78.7,.211,,,,Little Caesars Arena,"675,963","16,487",Detroit Pistons*,82,19855,.440,14.0,,,,,,,,.606,.263,.197,.074,.073,.394,,,,,,,,.500,.638,.396,.365,.419,.348,,,,,,,,.465,.831,,,,,,,,.044,277,,,,,,,,.304,1133,,,,,,,,.252,.380,,,,,,,,29,0
MIA,Miami Heat,82,240.6,39.6,88.0,.450,11.3,32.4,.349,28.3,55.6,.509,15.1,21.7,.695,11.2,35.1,46.3,24.3,7.6,5.5,14.7,20.9,105.7,Miami Heat,82,19730,3251,7218,.450,928,2658,.349,2323,4560,.509,1238,1782,.695,921,2879,3800,1991,627,448,1208,1712,8668,Miami Heat,82,19730,40.3,89.4,.450,11.5,32.9,.349,28.8,56.5,.509,15.3,22.1,.695,11.4,35.6,47.1,24.7,7.8,5.5,15.0,21.2,107.3,Miami Heat,27.0,39,43,40,42,-0.23,-0.22,-0.45,107.3,107.6,-0.3,98.2,.247,.368,.542,,,,.515,13.1,24.8,.172,,,,.510,12.7,77.6,.201,,,,AmericanAirlines Arena,"805,264","19,641",Miami Heat,82,19730,.450,13.3,,,,,,,,.632,.291,.175,.102,.064,.368,,,,,,,,.509,.637,.427,.375,.364,.349,,,,,,,,.505,.880,,,,,,,,.066,437,,,,,,,,.270,1058,,,,,,,,.256,.375,,,,,,,,16,1
CHI,Chicago Bulls,82,242.7,39.8,87.9,.453,9.1,25.9,.351,30.7,62.0,.496,16.2,20.7,.783,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,104.9,Chicago Bulls,82,19905,3266,7205,.453,745,2123,.351,2521,5082,.496,1328,1695,.783,718,2799,3517,1796,603,351,1159,1663,8605,Chicago Bulls,82,19905,39.8,87.8,.453,9.1,25.9,.351,30.7,61.9,.496,16.2,20.6,.783,8.7,34.1,42.8,21.9,7.3,4.3,14.1,20.3,104.8,Chicago Bulls,24.0,22,60,21,61,-8.41,0.10,-8.32,104.8,113.2,-8.4,99.0,.235,.295,.541,,,,.505,12.7,19.4,.184,,,,.541,11.9,77.3,.188,,,,United Center,"823,475","20,085",Chicago Bulls,82,19905,.453,12.4,,,,,,,,.705,.310,.191,.104,.101,.295,,,,,,,,.496,.627,.408,.392,.368,.351,,,,,,,,.465,.838,,,,,,,,.052,340,,,,,,,,.295,1112,,,,,,,,.218,.400,,,,,,,,14,0
NYK,New York Knicks,82,241.2,38.2,88.3,.433,10.0,29.5,.340,28.2,58.8,.479,18.1,23.9,.759,10.5,34.3,44.7,20.1,6.8,5.1,14.0,20.9,104.6,New York Knicks,82,19780,3134,7241,.433,823,2421,.340,2311,4820,.479,1484,1956,.759,857,2811,3668,1646,557,422,1151,1713,8575,New York Knicks,82,19780,38.2,88.2,.433,10.0,29.5,.340,28.2,58.7,.479,18.1,23.8,.759,10.4,34.2,44.7,20.1,6.8,5.1,14.0,20.9,104.5,New York Knicks,23.4,17,65,19,63,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,.270,.334,.529,,,,.490,12.4,22.1,.205,,,,.533,11.7,76.1,.203,,,,Madison Square Garden (IV),"779,087","19,002",New York Knicks,82,19780,.433,13.5,,,,,,,,.666,.311,.129,.103,.122,.334,,,,,,,,.479,.603,.345,.386,.385,.340,,,,,,,,.418,.826,,,,,,,,.052,315,,,,,,,,.288,1083,,,,,,,,.166,.342,,,,,,,,8,0
CLE,Cleveland Cavaliers,82,240.9,38.9,87.6,.444,10.3,29.1,.355,28.6,58.5,.488,16.4,20.7,.792,10.7,31.9,42.7,20.7,6.5,2.4,13.5,20.0,104.5,Cleveland Cavaliers,82,19755,3189,7184,.444,847,2388,.355,2342,4796,.488,1342,1694,.792,879,2619,3498,1698,534,195,1106,1642,8567,Cleveland Cavaliers,82,19755,40.1,90.3,.444,10.6,30.0,.355,29.4,60.3,.488,16.9,21.3,.792,11.0,32.9,44.0,21.3,6.7,2.5,13.9,20.6,107.7,Cleveland Cavaliers,25.2,19,63,19,63,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,.236,.332,.540,,,,.503,12.2,23.7,.187,,,,.564,11.5,77.0,.181,,,,Quicken Loans Arena,"793,337","19,350",Cleveland Cavaliers,82,19755,.444,13.4,,,,,,,,.668,.277,.171,.114,.105,.332,,,,,,,,.488,.619,.390,.411,.387,.355,,,,,,,,.435,.802,,,,,,,,.040,248,,,,,,,,.272,1042,,,,,,,,.207,.360,,,,,,,,11,0
MEM,Memphis Grizzlies,82,242.4,38.0,84.4,.450,9.9,28.9,.342,28.1,55.6,.505,17.7,23.0,.772,8.8,33.0,41.8,23.9,8.3,5.5,14.0,22.0,103.5,Memphis Grizzlies,82,19880,3113,6924,.450,811,2368,.342,2302,4556,.505,1453,1882,.772,723,2703,3426,1963,684,448,1147,1801,8490,Memphis Grizzlies,82,19880,38.9,86.5,.450,10.1,29.6,.342,28.8,56.9,.505,18.2,23.5,.772,9.0,33.8,42.8,24.5,8.5,5.6,14.3,22.5,106.1,Memphis Grizzlies,27.7,33,49,34,48,-2.60,0.51,-2.08,106.1,108.8,-2.7,96.6,.272,.342,.548,,,,.508,12.9,20.0,.210,,,,.521,13.9,77.6,.232,,,,FedEx Forum,"638,332","15,569",Memphis Grizzlies,82,19880,.450,13.3,,,,,,,,.658,.278,.184,.101,.095,.342,,,,,,,,.505,.643,.419,.390,.393,.342,,,,,,,,.562,.826,,,,,,,,.044,274,,,,,,,,.265,1019,,,,,,,,.232,.359,,,,,,,,15,0
